Fecha,Producto,Precio_Sogamoso,Precio_Tunja,Precio_Duitama,Precio_Bogotá,Promedio_Mercados,cambio,movimiento
2010-11-19,Aguacate Papelillo,4000.0,4130.835,4130.835,4261.67,4130.835,,sin datos
2010-11-26,Aguacate Papelillo,4000.0,4077.5,4077.5,4155.0,4077.5,0.0,se mantuvo
2010-12-03,Aguacate Papelillo,4000.0,4161.665,4161.665,4323.33,4161.665,0.0,se mantuvo
2010-12-10,Aguacate Papelillo,4000.0,4217.915,4217.915,4435.83,4217.915,0.0,se mantuvo
2010-12-17,Aguacate Papelillo,4000.0,4307.5,4307.5,4615.0,4307.5,0.0,se mantuvo
2010-12-24,Aguacate Papelillo,5000.0,4922.5,4922.5,4845.0,4922.5,1000.0,subió
2010-12-31,Aguacate Papelillo,5000.0,5066.665,5066.665,5133.33,5066.665,0.0,se mantuvo
2011-01-07,Aguacate Papelillo,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,se mantuvo
2011-01-14,Aguacate Papelillo,4500.0,4683.335,4683.335,4866.67,4683.335,-500.0,bajó
2011-01-21,Aguacate Papelillo,4000.0,3832.5,3832.5,3665.0,3832.5,-500.0,bajó
2011-01-28,Aguacate Papelillo,3500.0,3813.335,3813.335,4126.67,3813.335,-500.0,bajó
2011-02-04,Aguacate Papelillo,4000.0,4158.335,4158.335,4316.67,4158.335,500.0,subió
2011-02-11,Aguacate Papelillo,4500.0,4490.0,4490.0,4480.0,4490.0,500.0,subió
2011-02-25,Aguacate Papelillo,4000.0,4240.0,4240.0,4480.0,4240.0,-500.0,bajó
2011-03-04,Aguacate Papelillo,3800.0,4150.0,4150.0,4500.0,4150.0,-200.0,bajó
2011-03-11,Aguacate Papelillo,3800.0,4159.165,4159.165,4518.33,4159.165,0.0,se mantuvo
2011-03-18,Aguacate Papelillo,3800.0,3949.165,3949.165,4098.33,3949.165,0.0,se mantuvo
2011-03-25,Aguacate Papelillo,4000.0,4020.835,4020.835,4041.67,4020.835,200.0,subió
2011-04-01,Aguacate Papelillo,3900.0,3865.835,3865.835,3831.67,3865.835,-100.0,bajó
2011-04-08,Aguacate Papelillo,3800.0,3880.0,3880.0,3960.0,3880.0,-100.0,bajó
2011-04-15,Aguacate Papelillo,3500.0,3787.915,3787.915,4075.83,3787.915,-300.0,bajó
2011-04-20,Aguacate Papelillo,4000.0,4227.780000000001,4227.780000000001,4455.56,4227.780000000001,500.0,subió
2011-04-22,Aguacate Papelillo,4000.0,4227.780000000001,4227.780000000001,4455.56,4227.780000000001,0.0,se mantuvo
2011-04-29,Aguacate Papelillo,4000.0,4336.665,4336.665,4673.33,4336.665,0.0,se mantuvo
2011-05-06,Aguacate Papelillo,4000.0,4000.0,4223.333333333333,4670.0,4223.333333333333,0.0,se mantuvo
2011-05-07,Aguacate Papelillo,4000.0,4000.0,4223.333333333333,4670.0,4223.333333333333,0.0,se mantuvo
2011-07-29,Aguacate Papelillo,2500.0,2633.33,2799.1666666666665,3264.17,2799.1666666666665,-1500.0,bajó
2011-08-05,Aguacate Papelillo,3000.0,2787.5,2962.5,3100.0,2962.5,500.0,subió
2011-08-12,Aguacate Papelillo,3000.0,2750.0,2945.0,3085.0,2945.0,0.0,se mantuvo
2011-08-19,Aguacate Papelillo,3000.0,2810.0,2966.6666666666665,3090.0,2966.6666666666665,0.0,se mantuvo
2011-08-26,Aguacate Papelillo,4000.0,2890.0,3355.2766666666666,3175.83,3355.2766666666666,1000.0,subió
2011-09-02,Aguacate Papelillo,3750.0,2960.0,3325.0,3265.0,3325.0,-250.0,bajó
2011-09-09,Aguacate Papelillo,3500.0,2980.0,3308.89,3446.67,3308.89,-250.0,bajó
2011-09-16,Aguacate Papelillo,3500.0,3066.67,3412.2233333333334,3670.0,3412.2233333333334,0.0,se mantuvo
2011-09-23,Aguacate Papelillo,3500.0,3657.5,3657.5,3815.0,3657.5,0.0,se mantuvo
2011-09-30,Aguacate Papelillo,3200.0,3476.665,3476.665,3753.33,3476.665,-300.0,bajó
2011-10-07,Aguacate Papelillo,4000.0,4109.165,4109.165,4218.33,4109.165,800.0,subió
2011-10-14,Aguacate Papelillo,4500.0,4491.665,4491.665,4483.33,4491.665,500.0,subió
2011-10-21,Aguacate Papelillo,3800.0,4150.0,4150.0,4500.0,4150.0,-700.0,bajó
2011-10-28,Aguacate Papelillo,4000.0,4261.665,4261.665,4523.33,4261.665,200.0,subió
2011-11-04,Aguacate Papelillo,3800.0,4155.0,4155.0,4510.0,4155.0,-200.0,bajó
2011-11-11,Aguacate Papelillo,3900.0,4000.0,4157.776666666667,4573.33,4157.776666666667,100.0,subió
2011-11-18,Aguacate Papelillo,3800.0,4173.335,4173.335,4546.67,4173.335,-100.0,bajó
2011-11-25,Aguacate Papelillo,3000.0,4000.0,3832.2233333333334,4496.67,3832.2233333333334,-800.0,bajó
2011-12-02,Aguacate Papelillo,3500.0,3760.0,3760.0,4020.0,3760.0,500.0,subió
2011-12-09,Aguacate Papelillo,4000.0,3964.165,3964.165,3928.33,3964.165,500.0,subió
2011-12-16,Aguacate Papelillo,3200.0,3500.0,3548.89,3946.67,3548.89,-800.0,bajó
2011-12-23,Aguacate Papelillo,3200.0,3800.0,3615.556666666667,3846.67,3615.556666666667,0.0,se mantuvo
2012-06-09,Aguacate Papelillo,3000.0,2725.0,2450.0,2725.0,2725.0,-200.0,bajó
2012-06-30,Aguacate Papelillo,3000.0,2900.0,3081.3333333333335,3344.0,3081.3333333333335,0.0,se mantuvo
2012-07-07,Aguacate Papelillo,2800.0,2650.0,2846.0,3088.0,2846.0,-200.0,bajó
2012-07-14,Aguacate Papelillo,2950.0,2560.0,2824.3333333333335,2963.0,2824.3333333333335,150.0,subió
2012-07-21,Aguacate Papelillo,3000.0,2590.0,2874.0,3032.0,2874.0,50.0,subió
2012-07-28,Aguacate Papelillo,2650.0,2490.0,2719.0,3017.0,2719.0,-350.0,bajó
2012-08-04,Aguacate Papelillo,2500.0,2450.0,2659.0,3027.0,2659.0,-150.0,bajó
2012-08-11,Aguacate Papelillo,2800.0,2440.0,2727.3333333333335,2942.0,2727.3333333333335,300.0,subió
2012-08-18,Aguacate Papelillo,3000.0,2470.0,2829.0,3017.0,2829.0,200.0,subió
2012-08-25,Aguacate Papelillo,3000.0,2480.0,2849.0,3067.0,2849.0,0.0,se mantuvo
2012-09-01,Aguacate Papelillo,3000.0,2980.0,3081.3333333333335,3264.0,3081.3333333333335,0.0,se mantuvo
2012-09-08,Aguacate Papelillo,3800.0,3000.0,3503.3333333333335,3710.0,3503.3333333333335,800.0,subió
2012-09-15,Aguacate Papelillo,4000.0,3280.0,3714.3333333333335,3863.0,3714.3333333333335,200.0,subió
2012-09-22,Aguacate Papelillo,3900.0,3869.0,3869.0,3838.0,3869.0,-100.0,bajó
2012-09-29,Aguacate Papelillo,4500.0,4328.5,4328.5,4157.0,4328.5,600.0,subió
2012-10-06,Aguacate Papelillo,4500.0,4066.6666666666665,3500.0,4200.0,4066.6666666666665,0.0,se mantuvo
2012-10-13,Aguacate Papelillo,4000.0,3962.3333333333335,3800.0,4087.0,3962.3333333333335,-500.0,bajó
2012-10-20,Aguacate Papelillo,4000.0,3871.0,3500.0,4113.0,3871.0,0.0,se mantuvo
2012-10-27,Aguacate Papelillo,4000.0,3790.0,3500.0,3870.0,3790.0,0.0,se mantuvo
2012-11-03,Aguacate Papelillo,4000.0,3705.6666666666665,3200.0,3917.0,3705.6666666666665,0.0,se mantuvo
2012-11-10,Aguacate Papelillo,3500.0,3635.6666666666665,3500.0,3907.0,3635.6666666666665,-500.0,bajó
2012-11-17,Aguacate Papelillo,3500.0,3642.3333333333335,3500.0,3927.0,3642.3333333333335,0.0,se mantuvo
2012-11-24,Aguacate Papelillo,3000.0,3183.0,3200.0,3893.0,3319.0,-500.0,bajó
2012-12-01,Aguacate Papelillo,3000.0,3150.0,3500.0,3472.0,3280.5,0.0,se mantuvo
2012-12-08,Aguacate Papelillo,3000.0,2990.0,3300.0,3163.0,3113.25,0.0,se mantuvo
2012-12-15,Aguacate Papelillo,3000.0,2900.0,3300.0,3268.0,3117.0,0.0,se mantuvo
2012-12-22,Aguacate Papelillo,3800.0,3000.0,3200.0,3217.0,3304.25,800.0,subió
2012-12-29,Aguacate Papelillo,3800.0,2860.0,3200.0,3073.0,3233.25,0.0,se mantuvo
2013-01-05,Aguacate Papelillo,3000.0,2650.0,3200.0,3365.0,3053.75,-800.0,bajó
2013-01-12,Aguacate Papelillo,3000.0,2590.0,3000.0,3190.0,2945.0,0.0,se mantuvo
2013-01-19,Aguacate Papelillo,3000.0,2670.0,3000.0,3222.0,2973.0,0.0,se mantuvo
2013-01-26,Aguacate Papelillo,3000.0,2550.0,3000.0,3250.0,2950.0,0.0,se mantuvo
2013-02-02,Aguacate Papelillo,3500.0,3183.0,3000.0,3709.0,3348.0,500.0,subió
2013-02-09,Aguacate Papelillo,4000.0,3738.0,3500.0,4081.0,3829.75,500.0,subió
2013-02-16,Aguacate Papelillo,4000.0,3550.0,3500.0,4107.0,3789.25,0.0,se mantuvo
2013-02-23,Aguacate Papelillo,4500.0,4143.333333333333,3500.0,4430.0,4143.333333333333,500.0,subió
2013-03-02,Aguacate Papelillo,5000.0,5055.666666666667,4500.0,5667.0,5055.666666666667,500.0,subió
2013-03-09,Aguacate Papelillo,5000.0,5200.666666666667,5500.0,5102.0,5200.666666666667,0.0,se mantuvo
2013-03-16,Aguacate Papelillo,4900.0,4000.0,5000.0,4933.0,4708.25,-100.0,bajó
2013-03-23,Aguacate Papelillo,6000.0,5340.666666666667,5000.0,5022.0,5340.666666666667,1100.0,subió
2013-03-30,Aguacate Papelillo,5000.0,5127.0,5000.0,5381.0,5127.0,-1000.0,bajó
2013-04-06,Aguacate Papelillo,4500.0,4909.333333333333,5000.0,5228.0,4909.333333333333,-500.0,bajó
2013-04-13,Aguacate Papelillo,4375.0,4145.666666666667,4000.0,4062.0,4145.666666666667,-125.0,bajó
2013-04-20,Aguacate Papelillo,4150.0,4006.6666666666665,3500.0,4370.0,4006.6666666666665,-225.0,bajó
2013-04-27,Aguacate Papelillo,4000.0,4032.3333333333335,4000.0,4097.0,4032.3333333333335,-150.0,bajó
2013-05-04,Aguacate Papelillo,4000.0,2940.0,3500.0,3510.0,3487.5,0.0,se mantuvo
2013-05-11,Aguacate Papelillo,3500.0,2525.0,3000.0,3261.0,3071.5,-500.0,bajó
2013-05-18,Aguacate Papelillo,3000.0,2500.0,3000.0,2954.0,2863.5,-500.0,bajó
2013-05-25,Aguacate Papelillo,2350.0,2450.0,3000.0,2982.0,2695.5,-650.0,bajó
2013-06-01,Aguacate Papelillo,3000.0,2420.0,2100.0,3000.0,2630.0,650.0,subió
2013-06-08,Aguacate Papelillo,3000.0,2480.0,2050.0,2987.0,2629.25,0.0,se mantuvo
2013-06-15,Aguacate Papelillo,3000.0,2500.0,2475.0,2640.0,2653.75,0.0,se mantuvo
2013-06-22,Aguacate Papelillo,3000.0,2510.0,2475.0,2903.0,2722.0,0.0,se mantuvo
2013-06-29,Aguacate Papelillo,3000.0,2500.0,2450.0,2822.0,2693.0,0.0,se mantuvo
2013-07-06,Aguacate Papelillo,2750.0,2460.0,2450.0,2920.0,2645.0,-250.0,bajó
2013-07-13,Aguacate Papelillo,2750.0,2260.0,2450.0,2850.0,2577.5,0.0,se mantuvo
2013-07-20,Aguacate Papelillo,2750.0,2450.0,2475.0,2858.0,2633.25,0.0,se mantuvo
2013-07-27,Aguacate Papelillo,2750.0,2500.0,2450.0,2847.0,2636.75,0.0,se mantuvo
2013-08-03,Aguacate Papelillo,2750.0,2667.0,2475.0,3053.0,2736.25,0.0,se mantuvo
2013-08-10,Aguacate Papelillo,3250.0,2907.0,3000.0,3280.0,3109.25,500.0,subió
2013-08-17,Aguacate Papelillo,3250.0,2900.0,3000.0,3404.0,3138.5,0.0,se mantuvo
2013-08-31,Aguacate Papelillo,3750.0,3070.0,4000.0,3785.0,3651.25,500.0,subió
2013-09-07,Aguacate Papelillo,3750.0,3400.0,3200.0,3715.0,3516.25,0.0,se mantuvo
2013-09-14,Aguacate Papelillo,3500.0,3410.0,3400.0,3697.0,3501.75,-250.0,bajó
2013-09-21,Aguacate Papelillo,3500.0,3460.0,3500.0,3612.0,3518.0,0.0,se mantuvo
2013-09-28,Aguacate Papelillo,3500.0,3460.0,3500.0,3698.0,3539.5,0.0,se mantuvo
2013-10-05,Aguacate Papelillo,3900.0,3440.0,3500.0,3682.0,3630.5,400.0,subió
2013-10-12,Aguacate Papelillo,3900.0,3500.0,4000.0,3757.0,3789.25,0.0,se mantuvo
2013-10-19,Aguacate Papelillo,3500.0,3500.0,3500.0,3783.0,3570.75,-400.0,bajó
2013-10-26,Aguacate Papelillo,3500.0,3500.0,3475.0,3613.0,3522.0,0.0,se mantuvo
2013-11-02,Aguacate Papelillo,3900.0,3750.0,3475.0,3887.0,3753.0,400.0,subió
2013-11-09,Aguacate Papelillo,3900.0,3950.0,3850.0,4129.0,3957.25,0.0,se mantuvo
2013-11-16,Aguacate Papelillo,3900.0,4000.0,3775.0,4282.0,3989.25,0.0,se mantuvo
2013-11-23,Aguacate Papelillo,3900.0,4053.3333333333335,4000.0,4260.0,4053.3333333333335,0.0,se mantuvo
2013-12-07,Aguacate Papelillo,4250.0,4249.5,4249.5,4249.0,4249.5,350.0,subió
2013-12-14,Aguacate Papelillo,4250.0,3900.0,4000.0,4284.0,4108.5,0.0,se mantuvo
2013-12-21,Aguacate Papelillo,4500.0,3840.0,4000.0,4249.0,4147.25,250.0,subió
2013-12-28,Aguacate Papelillo,4500.0,4000.0,4000.0,4200.0,4175.0,0.0,se mantuvo
2014-01-04,Aguacate Papelillo,4000.0,3920.0,4000.0,4477.0,4099.25,-500.0,bajó
2014-01-11,Aguacate Papelillo,3400.0,3460.0,3500.0,3780.0,3535.0,-600.0,bajó
2014-01-18,Aguacate Papelillo,3650.0,3230.0,3200.0,3711.0,3447.75,250.0,subió
2014-01-25,Aguacate Papelillo,3900.0,3610.0,3500.0,4073.0,3770.75,250.0,subió
2014-02-01,Aguacate Papelillo,4000.0,3590.0,3800.0,4048.0,3859.5,100.0,subió
2014-02-08,Aguacate Papelillo,3900.0,3690.0,3575.0,4099.0,3816.0,-100.0,bajó
2014-02-15,Aguacate Papelillo,3900.0,3680.0,3800.0,4072.0,3863.0,0.0,se mantuvo
2014-02-22,Aguacate Papelillo,3900.0,3693.0,3500.0,4065.0,3789.5,0.0,se mantuvo
2014-03-01,Aguacate Papelillo,3900.0,3690.0,3700.0,4067.0,3839.25,0.0,se mantuvo
2014-03-08,Aguacate Papelillo,3800.0,3780.0,3750.0,4143.0,3868.25,-100.0,bajó
2014-03-15,Aguacate Papelillo,3850.0,3880.0,3775.0,4240.0,3936.25,50.0,subió
2014-03-22,Aguacate Papelillo,3900.0,4025.0,3800.0,4183.0,3977.0,50.0,subió
2014-03-29,Aguacate Papelillo,3900.0,4000.0,3800.0,4394.0,4023.5,0.0,se mantuvo
2014-04-05,Aguacate Papelillo,3900.0,3927.0,3725.0,4156.0,3927.0,0.0,se mantuvo
2014-04-12,Aguacate Papelillo,4000.0,4000.0,3800.0,4283.0,4020.75,100.0,subió
2014-04-19,Aguacate Papelillo,3900.0,3981.6666666666665,3800.0,4245.0,3981.6666666666665,-100.0,bajó
2014-04-26,Aguacate Papelillo,5000.0,4402.0,3800.0,4406.0,4402.0,1100.0,subió
2014-05-03,Aguacate Papelillo,4500.0,4200.0,3800.0,4268.0,4192.0,-500.0,bajó
2014-05-10,Aguacate Papelillo,4500.0,4119.333333333333,3800.0,4058.0,4119.333333333333,0.0,se mantuvo
2014-05-17,Aguacate Papelillo,4500.0,3450.0,3800.0,3914.0,3916.0,0.0,se mantuvo
2014-05-24,Aguacate Papelillo,4500.0,4104.333333333333,4200.0,3613.0,4104.333333333333,0.0,se mantuvo
2014-05-31,Aguacate Papelillo,3500.0,3731.0,4000.0,3693.0,3731.0,-1000.0,bajó
2014-06-07,Aguacate Papelillo,2800.0,3333.0,3800.0,3537.0,3367.5,-700.0,bajó
2014-06-14,Aguacate Papelillo,2900.0,2875.0,2525.0,3537.0,2959.25,100.0,subió
2014-06-21,Aguacate Papelillo,3250.0,2690.0,2800.0,3457.0,3049.25,350.0,subió
2014-07-05,Aguacate Papelillo,3500.0,2690.0,3200.0,3228.0,3154.5,250.0,subió
2014-07-26,Aguacate Papelillo,3500.0,2600.0,2500.0,3176.0,2944.0,0.0,se mantuvo
2014-08-02,Aguacate Papelillo,3500.0,2590.0,3250.0,3269.0,3152.25,0.0,se mantuvo
2014-08-09,Aguacate Papelillo,3750.0,2710.0,2500.0,3179.0,3034.75,250.0,subió
2014-08-16,Aguacate Papelillo,3800.0,2803.0,2500.0,3098.0,3050.25,50.0,subió
2014-08-23,Aguacate Papelillo,3700.0,2960.0,2500.0,3360.0,3130.0,-100.0,bajó
2014-08-30,Aguacate Papelillo,3900.0,2887.0,2500.0,3511.0,3199.5,200.0,subió
2014-09-06,Aguacate Papelillo,3900.0,3193.0,2500.0,3580.0,3293.25,0.0,se mantuvo
2014-09-13,Aguacate Papelillo,3900.0,3400.0,3000.0,3737.0,3509.25,0.0,se mantuvo
2014-09-20,Aguacate Papelillo,3900.0,3500.0,3000.0,3846.0,3561.5,0.0,se mantuvo
2014-09-27,Aguacate Papelillo,3650.0,3500.0,2600.0,3910.0,3415.0,-250.0,bajó
2014-10-04,Aguacate Papelillo,3500.0,3580.0,2650.0,3843.0,3393.25,-150.0,bajó
2014-10-11,Aguacate Papelillo,3650.0,3607.0,3000.0,3927.0,3546.0,150.0,subió
2014-10-18,Aguacate Papelillo,3800.0,3673.0,3500.0,3911.0,3721.0,150.0,subió
2014-10-25,Aguacate Papelillo,3800.0,3803.0,3500.0,4058.0,3790.25,0.0,se mantuvo
2014-11-01,Aguacate Papelillo,3900.0,3917.0,3550.0,4301.0,3917.0,100.0,subió
2014-11-08,Aguacate Papelillo,3900.0,3750.0,3500.0,4574.0,3931.0,0.0,se mantuvo
2014-11-15,Aguacate Papelillo,3800.0,4134.0,3750.0,4852.0,4134.0,-100.0,bajó
2014-11-22,Aguacate Papelillo,3800.0,4375.0,3800.0,4623.0,4149.5,0.0,se mantuvo
2014-11-29,Aguacate Papelillo,3900.0,4250.0,3800.0,4584.0,4133.5,100.0,subió
2014-12-06,Aguacate Papelillo,4500.0,4083.0,3850.0,4599.0,4258.0,600.0,subió
2014-12-13,Aguacate Papelillo,3850.0,4500.0,3800.0,4353.0,4125.75,-650.0,bajó
2014-12-20,Aguacate Papelillo,3900.0,4250.0,3600.0,3975.0,3931.25,50.0,subió
2014-12-27,Aguacate Papelillo,4000.0,3950.3333333333335,3600.0,4251.0,3950.3333333333335,100.0,subió
2015-01-03,Aguacate Papelillo,3900.0,3900.0,3650.0,4201.0,3912.75,-100.0,bajó
2015-01-10,Aguacate Papelillo,4000.0,3503.0,3750.0,4000.0,3813.25,100.0,subió
2015-01-17,Aguacate Papelillo,3900.0,3020.0,3800.0,3628.0,3587.0,-100.0,bajó
2015-01-24,Aguacate Papelillo,3400.0,3100.0,3850.0,3580.0,3482.5,-500.0,bajó
2015-01-31,Aguacate Papelillo,3500.0,3220.0,3900.0,3500.0,3530.0,100.0,subió
2015-02-07,Aguacate Papelillo,3500.0,3440.0,3950.0,3892.0,3695.5,0.0,se mantuvo
2015-02-14,Aguacate Papelillo,3500.0,3790.0,4000.0,4013.0,3825.75,0.0,se mantuvo
2015-02-21,Aguacate Papelillo,3500.0,3950.0,3950.0,4270.0,3917.5,0.0,se mantuvo
2015-02-28,Aguacate Papelillo,3500.0,4320.0,3900.0,4534.0,4063.5,0.0,se mantuvo
2015-03-07,Aguacate Papelillo,3900.0,4400.0,3800.0,4699.0,4199.75,400.0,subió
2015-03-14,Aguacate Papelillo,3900.0,4500.0,3900.0,4575.0,4218.75,0.0,se mantuvo
2015-03-21,Aguacate Papelillo,4000.0,4440.0,4000.0,4559.0,4249.75,100.0,subió
2015-03-28,Aguacate Papelillo,4000.0,4350.0,4000.0,4606.0,4239.0,0.0,se mantuvo
2015-04-04,Aguacate Papelillo,4500.0,4300.0,4000.0,4547.0,4336.75,500.0,subió
2015-04-11,Aguacate Papelillo,3800.0,4340.0,3900.0,4538.0,4144.5,-700.0,bajó
2015-04-18,Aguacate Papelillo,4150.0,4400.0,3900.0,4538.0,4247.0,350.0,subió
2015-04-25,Aguacate Papelillo,4500.0,4267.0,4000.0,4250.0,4254.25,350.0,subió
2015-05-09,Aguacate Papelillo,3650.0,3890.0,3900.0,3813.3333333333335,3813.3333333333335,-850.0,bajó
2015-05-16,Aguacate Papelillo,3650.0,3080.0,3900.0,3543.3333333333335,3543.3333333333335,0.0,se mantuvo
2015-06-06,Aguacate Papelillo,2500.0,2420.0,2900.0,3208.0,2757.0,-1150.0,bajó
2015-06-13,Aguacate Papelillo,2650.0,2380.0,2500.0,2988.0,2629.5,150.0,subió
2015-06-20,Aguacate Papelillo,2500.0,2347.0,2500.0,3213.0,2640.0,-150.0,bajó
2015-06-27,Aguacate Papelillo,2350.0,2330.0,2500.0,3058.0,2559.5,-150.0,bajó
2015-07-04,Aguacate Papelillo,2200.0,2280.0,2500.0,2955.0,2483.75,-150.0,bajó
2015-07-11,Aguacate Papelillo,2200.0,2280.0,2400.0,2980.0,2465.0,0.0,se mantuvo
2015-07-18,Aguacate Papelillo,2200.0,2220.0,2200.0,2970.0,2397.5,0.0,se mantuvo
2015-07-25,Aguacate Papelillo,2200.0,2143.0,2200.0,2822.0,2341.25,0.0,se mantuvo
2015-08-01,Aguacate Papelillo,2200.0,2217.0,2250.0,2942.0,2402.25,0.0,se mantuvo
2015-08-08,Aguacate Papelillo,2500.0,2564.0,2200.0,3322.0,2646.5,300.0,subió
2015-08-15,Aguacate Papelillo,3500.0,3000.0,2250.0,3490.0,3060.0,1000.0,subió
2015-08-22,Aguacate Papelillo,3800.0,3000.0,3000.0,3500.0,3325.0,300.0,subió
2015-08-29,Aguacate Papelillo,3650.0,3288.0,3650.0,3780.0,3592.0,-150.0,bajó
2015-09-05,Aguacate Papelillo,3500.0,3620.0,3500.0,4020.0,3660.0,-150.0,bajó
2015-09-12,Aguacate Papelillo,4000.0,3980.0,3500.0,4307.0,3946.75,500.0,subió
2015-09-19,Aguacate Papelillo,3800.0,4000.0,4000.0,4527.0,4081.75,-200.0,bajó
2015-09-26,Aguacate Papelillo,3900.0,3960.0,4000.0,4433.0,4073.25,100.0,subió
2015-10-03,Aguacate Papelillo,3800.0,4040.0,3900.0,4500.0,4060.0,-100.0,bajó
2015-10-10,Aguacate Papelillo,3900.0,4060.0,3800.0,4500.0,4065.0,100.0,subió
2015-10-17,Aguacate Papelillo,3900.0,3975.0,3900.0,4355.0,4032.5,0.0,se mantuvo
2015-10-24,Aguacate Papelillo,3900.0,3520.0,3900.0,4043.0,3840.75,0.0,se mantuvo
2015-10-31,Aguacate Papelillo,3500.0,3300.0,4000.0,3987.0,3696.75,-400.0,bajó
2015-11-07,Aguacate Papelillo,3400.0,3310.0,3500.0,3713.0,3480.75,-100.0,bajó
2015-11-14,Aguacate Papelillo,3300.0,3280.0,3500.0,3573.0,3413.25,-100.0,bajó
2015-11-21,Aguacate Papelillo,3250.0,3020.0,3500.0,3500.0,3317.5,-50.0,bajó
2015-11-28,Aguacate Papelillo,2650.0,2700.0,2900.0,3385.0,2908.75,-600.0,bajó
2015-12-05,Aguacate Papelillo,2650.0,3050.0,2800.0,3461.0,2990.25,0.0,se mantuvo
2015-12-12,Aguacate Papelillo,3200.0,3020.0,2650.0,3500.0,3092.5,550.0,subió
2015-12-19,Aguacate Papelillo,3300.0,3000.0,3000.0,3394.0,3173.5,100.0,subió
2015-12-26,Aguacate Papelillo,3350.0,3250.0,3000.0,3674.0,3318.5,50.0,subió
2016-01-02,Aguacate Papelillo,3400.0,4000.0,3783.6666666666665,3951.0,3783.6666666666665,50.0,subió
2016-01-09,Aguacate Papelillo,4000.0,3820.0,4000.0,4208.0,4007.0,600.0,subió
2016-01-16,Aguacate Papelillo,4000.0,3790.0,3900.0,4028.0,3929.5,0.0,se mantuvo
2016-01-23,Aguacate Papelillo,4000.0,4300.0,4000.0,4201.0,4125.25,0.0,se mantuvo
2016-01-30,Aguacate Papelillo,4000.0,4480.0,4150.0,4733.0,4340.75,0.0,se mantuvo
2016-02-06,Aguacate Papelillo,4000.0,4790.0,4350.0,4974.0,4528.5,0.0,se mantuvo
2016-02-13,Aguacate Papelillo,5000.0,4800.0,4500.0,4976.0,4819.0,1000.0,subió
2016-02-20,Aguacate Papelillo,5000.0,4840.0,5000.0,4990.0,4957.5,0.0,se mantuvo
2016-02-27,Aguacate Papelillo,5000.0,4800.0,5000.0,4947.0,4936.75,0.0,se mantuvo
2016-03-05,Aguacate Papelillo,4900.0,4740.0,5000.0,5253.0,4973.25,-100.0,bajó
2016-03-12,Aguacate Papelillo,4900.0,4690.0,5000.0,5741.0,5082.75,0.0,se mantuvo
2016-03-19,Aguacate Papelillo,5000.0,5150.0,4900.0,5908.0,5239.5,100.0,subió
2016-03-26,Aguacate Papelillo,5000.0,4960.0,5228.333333333333,5725.0,5228.333333333333,0.0,se mantuvo
2016-04-02,Aguacate Papelillo,4800.0,4680.0,5000.0,5837.0,5079.25,-200.0,bajó
2016-04-09,Aguacate Papelillo,4500.0,4320.0,5000.0,4958.0,4694.5,-300.0,bajó
2016-04-16,Aguacate Papelillo,4500.0,3750.0,4500.0,4489.0,4309.75,0.0,se mantuvo
2016-04-23,Aguacate Papelillo,4000.0,3703.0,4200.0,4285.0,4047.0,-500.0,bajó
2016-04-30,Aguacate Papelillo,4500.0,3760.0,4150.0,4478.0,4222.0,500.0,subió
2016-05-07,Aguacate Papelillo,4500.0,3900.0,4000.0,4403.0,4200.75,0.0,se mantuvo
2016-05-14,Aguacate Papelillo,4500.0,3310.0,3650.0,3885.0,3836.25,0.0,se mantuvo
2016-05-21,Aguacate Papelillo,3333.0,2988.0,3500.0,3164.0,3246.25,-1167.0,bajó
2016-05-28,Aguacate Papelillo,3333.0,2777.0,3500.0,3214.0,3206.0,0.0,se mantuvo
2016-06-04,Aguacate Papelillo,3000.0,2480.0,3500.0,3014.0,2998.5,-333.0,bajó
2016-06-11,Aguacate Papelillo,2500.0,2313.0,3250.0,2872.0,2733.75,-500.0,bajó
2016-06-18,Aguacate Papelillo,2667.0,2133.0,2500.0,2556.0,2464.0,167.0,subió
2016-06-25,Aguacate Papelillo,2667.0,2157.0,2650.0,2500.0,2493.5,0.0,se mantuvo
2016-07-02,Aguacate Papelillo,2500.0,2213.0,2422.0,2553.0,2422.0,-167.0,bajó
2016-07-23,Aguacate Papelillo,2500.0,2440.0,3000.0,2889.0,2707.25,0.0,se mantuvo
2016-07-30,Aguacate Papelillo,2567.0,2470.0,2900.0,2622.0,2639.75,67.0,subió
2016-08-06,Aguacate Papelillo,2933.0,3000.0,3000.0,3072.0,3001.25,366.0,subió
2016-08-13,Aguacate Papelillo,3000.0,3220.0,3350.0,3503.0,3268.25,67.0,subió
2016-08-20,Aguacate Papelillo,3667.0,3500.0,3350.0,3500.0,3504.25,667.0,subió
2016-08-27,Aguacate Papelillo,3792.0,3500.0,3500.0,3594.0,3596.5,125.0,subió
2016-09-03,Aguacate Papelillo,3722.0,4000.0,4150.0,4197.0,4017.25,-70.0,bajó
2016-09-10,Aguacate Papelillo,3889.0,4000.0,4000.0,4119.0,4002.0,167.0,subió
2016-09-17,Aguacate Papelillo,4078.0,4000.0,4100.0,4114.0,4073.0,189.0,subió
2016-09-24,Aguacate Papelillo,4167.0,3933.0,4000.0,4167.0,4066.75,89.0,subió
